x0,x1,y
1.1321031856281347,-1.4066463037097585,0.0
-1.090426650550481,1.9271524320828646,1.0
-0.7655190854208637,-0.14404297596401958,1.0
0.12162178914711473,-0.7899445193545764,0.0
-0.47511813988060686,-1.611102534260105,0.0
0.22451310510774025,0.5431598571459764,1.0
-0.24981350059899654,0.0686201983259075,1.0
0.9585817433711502,1.266124682990228,1.0
1.947704223211848,0.8812990781920039,0.0
-0.2394229477977449,0.4935521450765824,1.0
-0.8668456051105545,0.321319039012904,1.0
-0.2311436655863965,1.4403826348076325,1.0
-0.4009958307716187,-0.2693180688884934,1.0
1.3583036898908032,0.13984429515105348,0.0
-1.5046457889537828,-0.5845262455382406,1.0
0.15401177269574837,1.419571657164577,1.0
1.182333005815159,-0.05716118290726743,0.0
0.48304064418588616,-1.0176170669847737,0.0
0.1961103258821739,-2.0721154968124935,0.0
-0.547009108173268,-0.1537858113999258,1.0
