x0,x1,y
-0.22242110493258255,-0.15564461934557458,0.13315630780899004
0.6567593674727049,0.5303260756669315,-0.25018040742396247
0.2159737231269857,0.5754298128801386,0.6585664523108169
0.04722210410205877,-0.08081086156773305,-0.2532767277702746
0.02184948086201704,-0.05671951942578567,-0.15649211406418537
0.39099227058885266,-0.3793279688530176,-0.9995453468741347
-1.2736756755691165,-0.3417271577748758,0.9573526158906603
0.37215329000431485,-0.7458388225958129,-0.7868008268106917
-0.01044955406036266,1.1943978479387671,0.6682826621136476
-1.2971347461874725,1.245492345569433,-0.93128741844016
-1.028555585232924,-1.4832035844747367,-0.7890714661411552
0.4509999758000044,-0.7505600486687833,-0.6731591920903206
0.0368516170982953,-0.6633545071792085,-0.9855197149575016
1.5596619399652596,-2.4583496136389957,2.4492935982947064e-16
-0.07402267235663058,-1.1376572549665644,-0.8491234163857204
2.0596615432500065,2.10391694643531,0.08839528361932952
0.16893866227476964,1.0663460377426266,0.9750126332501567
-0.2412940125619873,-0.42943992725197544,-0.3674742802139942
-1.0024575619707192,0.04010672808062484,0.8706214167643569
-0.5273955993396598,-0.9167064866268106,-0.7022989524556426
-0.4943518814763322,1.348163250002222,-0.5170814154333424
1.850393078305448,0.5234743548084567,-0.46864404908894913
-0.10394141259930145,-1.3501804843542318,-0.6044812443880017
-0.8808905523056236,1.4269012569173267,-0.9953180190093125
0.08176962691504716,-2.1578237422413564,0.9729313648799264
-1.0533977187743653,-0.05170005549855411,0.9078792338414552
0.15367086370030722,-1.9256979121638715,0.8506102878554936
-1.2239504690793594,-0.42954737666599846,0.9998378268903793
0.037101873223409645,-1.3682051254716325,-0.32496872327275567
1.0630792961256443,0.022474307765365374,-0.8725424985036035
-1.0309600277043696,0.39161346855714685,0.29212275743381017
0.07131787496415709,-0.5749716039247172,-0.9615465511835576
0.4695353891513566,-1.382372988427899,0.5330692639991756
-0.11606302450922422,-0.340842663082284,-0.4345686442642401
1.5032685443429779,0.34406896192602604,-0.7333207635334222
-0.5641367000052867,-0.2950335327415587,0.5125967229826269
0.7582948822307992,-0.7941702261284066,-0.03665422421699823
1.481536275459175,-0.879521624063083,0.9999526948723466
-0.4679675510588879,-0.5947246298286896,-0.25080733550676854
-1.4851106456006469,-0.7865333654762049,0.984962110018623
-0.39499598640535744,-0.38943774730815417,0.011116249240674288
0.6708676327879005,0.32965011495855356,-0.6306845752633818
0.8085856360998404,0.33114144044629545,-0.8162492692031325
-0.5922044259916632,-1.464059974573959,-0.9850874532045848
-2.175877524974103,-0.4650414460493596,-0.2764320556917691
1.3748737871506602,-1.0431382637608846,0.9923669088681233
-1.1531156560925042,0.8009145868634432,-0.6935951204776795
-0.5876665096908125,1.6061943126207952,-0.94775689659084
-0.5666203710556805,-3.2211440877990474,0.8272177828859274
1.4361496207773312,0.3428435116440573,-0.8163024395608132
