x0,x1,y
-0.6136690731518426,0.4929120869348072,1.0
-0.17016308820232603,1.1054388120949084,1.0
0.9151889460882664,0.16216695156892774,0.0
0.6390220512820923,1.6793745470445902,1.0
0.13688799892638917,0.80498335118014,1.0
-0.13207820634313042,0.5742853025186305,1.0
0.26645500954865786,-0.39233552556862944,0.0
-1.666951534725048,0.8201132802047169,0.0
-0.5030649934338599,-2.484604814525066,1.0
-0.112633525172586,-0.49963548321096046,0.0
0.442039528877708,1.8414534337290474,1.0
-1.40474375208318,0.4113769036907786,0.0
0.4365157094876995,-1.3077890548307367,1.0
-0.6000761349450265,-0.22271139322133338,1.0
-0.6013362347180086,0.5329540732519257,1.0
0.4897870623662778,-0.5756780031408856,0.0
-0.7989766495313216,0.10110711526063697,1.0
1.219808311872233,-0.37974870568689406,1.0
1.0563427407791093,0.17214600957257842,0.0
0.7735325719332916,-0.6307617095906461,0.0
-1.3056142537817523,0.7130508496544768,0.0
-0.9448946144554264,-0.42237369133508956,1.0
0.0993307849912688,1.4600181088450819,1.0
0.7558096986778229,0.3610530789804823,0.0
0.6454059210902109,0.6423678226634779,0.0
0.7513161630977498,0.40659707583549193,0.0
0.8981211074232996,0.3638530836457198,0.0
-0.8037682316887467,0.801971863058883,0.0
0.5941488851111358,0.0730601018834873,0.0
-0.3825406650423325,-0.17197605100987803,1.0
0.47588272143319,1.2843800314608607,1.0
-1.8505166427384576,-0.32053716683269723,1.0
-0.9043238306596879,-0.719420934925313,1.0
-1.1384052031059742,0.09127258744884606,1.0
0.7336480756997873,-0.9114826757683061,1.0
-2.8741517958223324,0.689882399018898,0.0
-2.7044487980088476,-1.2735332794904448,1.0
1.7593633797067234,0.24744964264179828,0.0
-0.7570738267099448,-0.13429609471753717,1.0
0.6798543887334755,-0.7533574703649986,0.0
-1.5858272284723565,0.6385504237298799,0.0
-0.05890856923383479,-1.3913945654119357,0.0
0.1922547876958077,-0.4785813191468425,0.0
-1.5143845848621789,0.9017463902409033,0.0
-0.08486713229015722,-0.8266861590240389,0.0
0.6644568203457455,0.12293630432396341,0.0
-0.1327285425863762,0.6021634924457823,1.0
0.95790660624099,0.269784492683516,0.0
0.7661643622775631,-0.06172406387492197,0.0
-0.2322826584191713,-0.6068754544798273,0.0
